,Text,Synthetic
3092,"Today’s COVID-19 update in California:

• Total hospitalizations are up to a record high of 5,633.
• Patients with comorbidities such as",1
3093,"The #COVID19 movement is helping to control the spread of the virus and saving lives.

Today we are celebrating our 50th birthday! 
*Upcoming events in bold (*)",1
3094,"Is Covid Stuck in the Past?

""The global pandemic is not over."" 
- Professor David Hariri, Director of Global Health and Population at @UNDP #p",1
3095,"Covid-19: The Long COVID https://t.co/XhZvkJQ2Ce

###

         – Ann",1
3096,"The #COVID19 epidemic is now the highest number of cases in modern times. 

The world's highest numbers are among those under 35 and older, a study has found. https://",1
3097,"Lemonade is a natural vitamin that helps to fight against #COVID19.
 
https://t.co/Z2QhxDVgKj https://t.",1
3098,"It’s been two months since President Biden spoke at the White House.

But he remains in his corner — and that includes a key aide to @POTUS, who has still not",1
3099,"A new study finds that a COVID-19 vaccine booster may not protect against long-term adverse effects of the virus.

The paper appears in @JournalOfVaccine @Science,",1
3100,"A new study by @ICMR_UW shows that #COVID19 vaccination reduces the risk of death, hospitalization and ICU admissions.

The results are promising for patients with a",1
3101,"If you’re not fully vaccinated, here are some things to think about as a result of this surge in COVID-19 cases:
1. Vaccination can be dangerous https://t",1
3102,"A small team of researchers from @SciMed_News at the University of Oxford have analysed the timing and location of COVID-19 vaccine doses among 5,100 UK residents aged 12 to 16",1
3103,"In a stark development, the government has decided to impose restrictions on travel &amp; movement around the country. 

This comes as more countries are stepping up their efforts to fight #COVID",1
3104,"A few weeks ago we started releasing a weekly #COVID19 update, with today’s report.

We are still having some difficult cases on the ground and will continue to do so",1
3105,"The #Omicron variant of COVID-19 is now a global threat.

This week, the World Health Organization (WHO) announced that more than 1 billion people worldwide have been infected",1
3106,"A 26 year old man has died from COVID-19 at the El Monte Methodist Church in Los Angeles. He was part of a group that went to church on Sunday, March 20th. https",1
3107,"UNITED KINGDOM: The UK has reported an ""exceedingly high"" number of new COVID-19 cases.

The latest tally shows 8,898 active cases with 74 deaths",1
3108,"The #Omicron variant of the coronavirus has spread in the US, with cases climbing to 1,735. Over 3 million people have been vaccinated and not one person has died.",1
3109,"@OdishaCovidUpdate
@BJP4Odisha 
- In a massive development, the Chief Minister announced setting up of 7 hospitals in Odisha. These hospitals will",1
3110,"I am not afraid of Covid. I am not scared of being a “super human”. 

I have been through so much since the pandemic started, and it is",1
3111,"A man who has been in the hospital for over a month with Covid is now taking his wife to court.

The woman claims he needs medical leave, and she wants him to go on",1
3112,"A key objective of #COVID19 is to reduce the risk of death by oxygen shortage. 
In India, oxygen shortage is still a big concern :-
https://t.co/",1
3113,"The #COVID19 Emergency Plan has been successfully presented at the @nadapalabhaya on 20th May. The presentation will be held in English &amp; Hindi.

",1
3114,"In a move that will come as a shock to many, the @UN has decided to increase its mandate for #COVID19 surveillance from regular monitoring and reporting to ""monitoring"" &amp;",1
3115,"In the wake of #COVID19, the need for a comprehensive assessment of health and safety issues in childcare has never been clearer.

The @RACGP is calling on Ministers to consider",1
3116,"UNDP: ""A country’s ability to generate and use the income generated by its citizens is determined by several factors, including level of development, health systems &amp; social security systems.""",1
3117,"The Duterte administration is not just responsible for the massive spike in COVID-19 cases, but also for the death of 1.2 million Filipinos.

The Philippines recorded more than 2 million",1
3118,"The Supreme Court has allowed the state of Karnataka to use a Covid-19 vaccine for public health surveillance. The order was issued following requests from district police and hospitals.

The court",1
3119,"A new study shows how #covid19 affects people's levels of ""brain fog,"" a condition that can impact their memory and ability to learn. The findings are currently appearing in @Neuro",1
3120,"About

Myself and @anuj_dutta has designed a smart wearable app that can help you to keep track of your COVID-19 vaccination status. This will be available in",1
3121,"@POTUS @WhiteHouse: ""I am very grateful and honored to stand with our team of scientists who have been key contributors to the #COVID19 vaccine."" https://t.co/",1
3122,"The #OxygenTank is set to be delivered today, with more Oxygen Concentrators (C-Tanks) on the way.

We are very much looking forward to supporting @",1
3123,"The #OmicronVariant has been detected in samples from the UK, reflecting a strong rise in COVID-19.

We are continuing to work with partners to assess and screen for",1
3124,"The #Covid19 vaccine is safe &amp; effective, but it’s not without risk. The benefits can be seen in the very early data from the U.S., where",1
3125,"The COVID-19 vaccine for children under 12 is now available in the US.

The booster dose given to a child aged 12 and older will be sufficient to protect them from serious illness,",1
3126,"""It's been a tough year for me personally, but my family and I are thankful to be alive. This is also an invaluable reminder that there are many people who can get sick from COVID",1
3127,"And so the third #COVID19 wave has arrived. 💉

We are living in a time of extreme vulnerability, and we must all take action to prepare for it. 
",1
3128,"Today’s #COVID19 news:
- More than 20,000 new cases in the past 24 hours. 
- The highest number of confirmed hospitalizations since March 16. https",1
3129,"BTS have officially received the COVID-19 vaccine!

The #bts @JYP_Kookie shared how they were given their first dose of the vaccine with a group photo on",1
3130,"Forswers around #COVID19 are often the first to tell you how serious your illness is. But it's important to be careful! 
If you're at risk of getting sick",1
3131,"The EU has granted Ireland permission to resume Covid restrictions by mid-August.

Read more: https://t.co/jHgOZp6n1q https://t",1
3132,"The first of a series of investigations into the current state of health and safety at football matches in England

The second will look at Covid-19, how it affected the game &amp;",1
3133,"Intent to block UK Covid-19 vaccine rollout is a strong possibility, says @ProfJohnLawrence 

Read more: https://t.co/4HwC8N",1
3134,"If you want to be a Good Samaritan, you need to get vaccinated.
If you don't want to be a Good Samaritan, then stay home from work and/or school if your",1
3135,"India’s Prime Minister Narendra Modi has given a global call for unity against the COVID-19 pandemic, in a speech at the Global Union of Heads of Government (G-7)",1
3136,"MUMBAI (COVID-19) patients at hospitals in the city are being banned from touching each other during the hospital stay, as Delhi comes under tight lockdown after a record 1.2",1
3137,"A new study published in @JAMA_med sheds light on the correlation between the number of deaths from COVID-19 and hospitalizations among older adults. 

The age-specific risk",1
3138,"@matthewyork has been tested positive for Covid-19.

After being treated in hospital, he plans to return home where his family and friends are waiting for him. https",1
3139,"Boris Johnson ‘totally out of touch’ with society after Covid-19
https://t.co/F2QY7wL5yS https://t.",1
3140,"#VaccinePassport
 
The #COVID19 vaccine passport is a digital printout of your COVID-19 vaccination record, including appointments and exemptions. 
For more details",1
3141,"The United States is reporting more than 2,300 new COVID-19 cases and a number of deaths today. The 7-day average has increased to 1,716 cases/day and 19",1
3142,"The United States is sending an additional 1.5 million doses of the Pfizer COVID-19 vaccine to Angola in a major boost to our partnership with the African country, which has been providing vaccines",1
