,Text,Synthetic
5946,"Sent in by @josh_brennan :

From the office of #Trump: ""We are very proud to report that our mission to end #COVID19 with a cure is",1
5947,"This is a question that I get asked regularly, but have never been able to answer.
#Trump #DonaldTrump #PresidentTrump #election https://t.co/oVcMy6a",1
5948,"""This is the biggest scam in American history"": @realDonaldTrump to #Trump supporters at his rally in #Wisconsin on Sunday.

The President has been leading pre-election polls for months, but",1
5949,"A new poll shows that #JoeBiden has a 9 point lead over #DonaldTrump in the battleground state of #Pennsylvania. Biden currently leads Trump by 11 points in Pennsylvania, according to two recent",1
5950,@LizPerez has written a great column on how #Trump can defeat #Biden in the #Debate2020  https://t.co/lZcbVkRJ,1
5951,"Artificial intelligence is a powerful weapon in the bids to ""weaken"" #Trump and his opponents. 

https://t.co/ljKH7GJwW8",1
5952,"The #Trump administration has reversed its plan to allow state and local governments to designate common-use land for the development of solar power plants.
https://t.co/HXDYy",1
5953,"I'm @scottgibsonTV  here to discuss the election, why #Trump won and what he has in store for America next

https://t.co/X1Z",1
5954,"The #Trump administration is under fire for its handling of the #Coronavirus Pandemic, with scientists warning that it will undermine public health and put lives at risk.
https://t.",1
5955,"Election Day 2020: #DonaldTrump and #JoeBiden to face off in a final debate, but with few clear winners
https://t.co/1bPrZcW8z",1
5956,"A few days ago, @realDonaldTrump was asking the #POTUS to stop counting the votes in his 3 states of #Florida, Georgia and North Carolina.

Now here's what he's got",1
5957,The US election has been an epic struggle between the #Trump and #Biden camps. This is a short guide by @andre_mouret to get you ready for the big day on November,1
5958,"With the #USElection still in the balance, @JoeBiden has taken a tight grip on several key battleground states, including Pennsylvania and Michigan. 
#DonaldTrump #JoeBiden #USA",1
5959,"• Bill O’Reilly: ‘You can have a good time knowing this is my fault but you can’t have a good time knowing I’m responsible.’
",1
5960,"The #Trump campaign is claiming that the polls in some precincts of Detroit and Buffalo will not be counted.

They’re wrong, says @David_Lansing . 
@",1
5961,"You know that moment when you’re on the phone with your friends and they start saying #Trump is going to win? You get a sinking feeling in your stomach. And then, of course",1
5962,"The #Trump administration is pushing ahead with plans to expand the number of foreign nationals allowed into the US without a visa, and it will also likely require other countries to do the same, says @n",1
5963,The #Trump campaign announced that it has filed a lawsuit in the state of #Georgia to stop the counting of mail-in ballots. The request is based on the fact that mail-in ballot counts,1
5964,"It’s time to #VoteNow.
#Trump2020  #Trump https://t.co/7D5y1JbVrk

###

 

 ",1
5965,"The #Trump Administration is not just disarming but also dismantling the rule of law in America. 
This is why I call on Americans to vote for a progressive Democrat who fights against Trump's disastrous",1
5966,"Trump is the only person who has ever been able to get away with this. He’s never lost an election, and he’ll never lose another one. 
#Trump #",1
5967,"Democratic presidential nominee #JoeBiden has won the battleground state of #Michigan, securing a needed 270 Electoral College votes to win the White House.
#DonaldTrump #USElections2020  https://t",1
5968,"Why #DonaldTrump's tweets are so dangerous
https://t.co/dR5N1VmfhG https://t.co/OQoM7rq3J",1
5969,"The #Trump administration has a plan to reverse the trend of declining global CO 2 levels and help millions who have been hit by its effects. 
https://t.co/rvmqg",1
5970,"SCOTUS to hear #Trump's lawsuit over ballot counting
https://t.co/yD4o0YpvIM
@realDonaldTrump @GOP @JoeBiden @GOPChairwoman",1
5971,"How #DonaldTrump could have won: https://t.co/yTKQeMvxgw

#ElectionResults2020 #ElectionDay #Elections2020 
",1
5972,"Here is the #Trump White House press briefing of today: https://t.co/V6U1pB9XzJ

###

  

   ()

 ",1
5973,"In a surprise move, #Trump campaign says it will not file lawsuits in the states where votes were being counted.

#Election2020 
https://t.co/0C1",1
5974,"WHAT A THUNDEROUS NIGHT!!!!!
#Trump #Biden #Elections2020 https://t.co/1v6uI7iTmQ

###

 

",1
5975,"The #Trump administration is in the process of transferring over $6 billion to Israel for settlements, according to a report by the @IsraelInvestment website.

https://t.co/g",1
5976,"I’m sorry, but I’ve never heard of this guy.

That is so offensive that I don’t even know how to respond.

Forgive me",1
5977,"@SaraCarterHyde: “I think we’re all in this together. We know that President #Trump is not a good man. He’s terrible person, I",1
5978,"The #Trump administration will not be able to protect the #Covid19 pandemic from its victims' families, a top official said on Wednesday. https://t.co/mRHD",1
5979,"#Trump supporters outside #Biden's campaign headquarters in Cleveland.

#Election2020 https://t.co/LJi6UgYzMk

###

 ",1
5980,"In a statement, US President Donald #Trump said the ""corrupt"" election had been stolen from him and that he would go to court if necessary.
https://t.co/gls",1
5981,"Robert H. Ross, a native of #Georgia who has served as the state's solicitor general since 2004, questioned whether a recount was needed to get #Trump's former campaign cash back https://t",1
5982,"The #US #Election2020 is still very much a week away, but there are already some signs of early results and/or changes to be expected.

#Biden: -0",1
5983,#Trump’s new ‘war on #Covid19' plan - @realDonaldTrump says it will be announced in a few days. https://t.co/p9Hn,1
5984,"The #Trump administration is considering whether to reinstate the #Sudanese embargo on Iran, Iranian officials said Tuesday.
https://t.co/Z5jdwMbR",1
5985,"The U.S. election was not so much a referendum on Donald #Trump as it was an opportunity for Americans to vote themselves out of the mess that is American politics

https://t.",1
5986,"@realDonaldTrump: “The #COVID19 pandemic has come and gone, but it will return. It’s not ready to go away yet. And the reason is that we are",1
5987,"Election Night 2020: #JoeBiden Supporters Protest Trump's Victory Speech; #DonaldTrump Campaigns in Wisconsin, Florida
https://t.co/r3q5Qm2F0",1
5988,"The #Trump campaign is preparing to file a lawsuit in the US state of Georgia on Tuesday, arguing that the vote count for Joe Biden was illegally manipulated https://t.co/kxu2",1
5989,"He's a big fan of #Trump
#Debate2020 
https://t.co/p1ZY0lz3qh https://t.co/fJy",1
5990,"The #Trump campaign is preparing to challenge the election in three states.

@realDonaldTrump @JoeBiden 
https://t.co/rFdW8xvOJN",1
5991,"A number of social media accounts have been deleted from the account of a #Trump campaign official in Texas.

According to @aglacosta, which tracks political posts on social media platforms for",1
5992,"It's official: @realDonaldTrump has won the #Election2020.

#Trump supporters are now calling for a recount in key battleground states, while Democrats argue that Trump had already secured victory and",1
5993,"The #Trump administration has extended a 14-month extension to the $2.719 billion agreement between Iran and the #SouthHudson Port.
https://t.co/okm",1
5994,"A #Trump campaign official was arrested Wednesday on charges of violating a ban against lobbying foreign governments, according to the US government.
https://t.co/T6jKwknUW",1
5995,"The #Trump-#Biden debate is a total disaster.

https://t.co/7mq8gJpVyc https://t.co/fzG",1
5996,"The #Trump campaign is planning to go to the US Supreme Court and try to halt a count that has been going on in Michigan.

It follows reports that counting was halted in Wisconsin, where",1
5997,"The #Trump administration's plan to immediately begin taking steps to bring back the jobs of thousands of U.S. immigrants who were deported after they came here is ""unprecedented,"" says @I",1
5998,"@realDonaldTrump made the comments on #Twitter in the context of a potential legal battle between President Donald Trump and his Democratic challenger Joe Biden.

#USElection2020 
#DonaldTrump https://t",1
5999,"A new poll from the University of Iowa has #Trump ahead slightly, but not enough to make a difference in the race.

#Election2020 https://t.co/ZQx",1
6000,"The #Trump administration is prepared to take legal action against China if it fails to comply with the #Covid19 pandemic, a senior official in the White House's National Security Council said.",1
6001,"The #Trump campaign will file lawsuits in key states next week, as the president's lead over his Democratic challenger in the presidential race grows wider.

https://t.co/lCw",1
6002,"I don't know if you noticed, but the #Trump campaign is trying to stop a vote count in #Wisconsin.

I'm told there are hundreds of thousands of votes still to be counted",1
6003,"The #US presidential election is set to start with a bang after President Donald Trump and Joe Biden clashed over the country's carbon emissions.

#USElection2020 
#JoeBiden ",1
6004,No one is going to go down in history as a #Trump supporter who voted for him. But the president himself has worked hard for years to appeal to people’s worst instincts and win their,1
